SL_pAcc_aR,SL_pAcc_aNR,SF_pAcc_aR,SF_pAcc_aNR
0.8236514522821576,0.7876106194690266,0.833976833976834,0.7955239064089522
0.8221544715447154,0.8266166822867854,0.8405511811023622,0.7481243301178992
0.8195020746887967,0.8064806480648065,0.8233590733590733,0.7401574803149606
0.8119402985074626,0.822808671065033,0.8552763819095477,0.7699680511182109
0.8058943089430894,0.7747252747252747,0.8198818897637795,0.737885462555066
0.8010204081632653,0.8197945845004668,0.8450980392156863,0.767491926803014
0.8321747765640516,0.7905263157894736,0.8066465256797583,0.7895238095238095
0.8504577822990844,0.8022181146025879,0.8279252704031466,0.8006535947712419
0.830168776371308,0.7631578947368421,0.8326996197718631,0.8076923076923077
0.85,0.794921875,0.8214285714285714,0.7930327868852459
0.8472762645914397,0.7636887608069164,0.8055555555555556,0.8383733055265902
0.832807570977918,0.8042024832855779,0.8369876072449952,0.7995802728226653
0.8134556574923547,0.7957486136783734,0.8518155053974484,0.7875816993464052
0.8414507772020725,0.7605893186003683,0.842512077294686,0.7582056892778993
0.8473520249221184,0.7401908801696713,0.8283510125361621,0.804162724692526
0.8133595284872298,0.7897574123989218,0.8482688391038696,0.7869222096956031
0.827482447342026,0.7961165048543689,0.8315054835493519,0.8030927835051547
0.8295114656031904,0.8069815195071869,0.8485456369107321,0.7943469785575049
0.8396414342629482,0.7927565392354124,0.8433734939759037,0.7604373757455268
0.8284263959390863,0.7740705433746425,0.8295566502463054,0.7781282860147214
0.8253638253638254,0.7937877480586712,0.8073217726396917,0.7776456599286563
0.8284518828451883,0.7774750227066304,0.8045977011494253,0.7575083426028921
0.8220858895705522,0.7393879565646594,0.837573385518591,0.8156028368794326
0.8061440677966102,0.7042532146389713,0.8162878787878788,0.7704752275025278
0.825531914893617,0.7817164179104478,0.8452830188679246,0.7855603448275862
0.819,0.8170955882352942,0.85,0.7993421052631579
0.8306288032454361,0.7885597548518897,0.8500986193293886,0.8197845249755142
